13523300000: 135233: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000084 fcvt.d.w            f30, 0, 0x0      f30=0.000000 
13523300000: 135233: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000080 fcvt.d.w            f29, 0, 0x0      f29=0.000000 
13523400000: 135234: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 80000088 fcvt.d.w            f31, 0, 0x0      f31=0.000000 
13523400000: 135234: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000084 fcvt.d.w            f30, 0, 0x0      f30=0.000000 
13523500000: 135235: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_global_pointer:0  M 8000008c auipc               gp, 0x64000       gp=8006408c 
13523500000: 135235: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 80000088 fcvt.d.w            f31, 0, 0x0      f31=0.000000 
13523600000: 135236: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_global_pointer:0  M 80000090 addi                gp, gp, 1476      gp=80064650  gp:8006408c 
13523600000: 135236: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_global_pointer:0  M 8000008c auipc               gp, 0x64000       gp=8006408c 
13523700000: 135237: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_core_info:0       M 80000094 addi                a4, a1, 0         a4=000010c8  a1:000010c8 
13523700000: 135237: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_global_pointer:0  M 80000090 addi                gp, gp, 1476      gp=80064650  gp:8006408c 
13523800000: 135238: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_core_info:0       M 80000098 csrrs               a0, 0, mhartid    a0=00000000 
13523800000: 135238: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_core_info:0       M 80000094 addi                a4, a1, 0         a4=000010c8  a1:000010c8 
